cid,mouse_vi,smiles
28360,92.0,Cl.Cl.OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1
28364,56.0,CC1(N)COC(c2ccc(Cl)c(Cl)c2)OC1
28367,6.0,CC[N+](CC)(CCN1CCN(CC[N+](CC)(CC)Cc2ccccc2)CC1)Cc1ccccc1.[Br-].[Br-]
28374,60.0,CCCN(CCC)CC(=O)Nc1c(C)cc(OCCc2ccccc2)cc1C
28407,16.0,NC(=[NH2+])[NH2+]CCc1ccc2c(c1)OCO2.O=S(=O)([O-])[O-]
28413,178.0,CCOc1ccc(C=C(C#N)C#N)cc1OC
28416,19.0,O=C(CCC[NH+]1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1.[Cl-]
28422,56.0,N#CC(C#N)=Cc1cccc(C=C(C#N)C#N)c1
28425,30.0,CNCC12CCC(c3ccccc31)c1ccccc12
28442,87.5,COc1ccc2[nH]cc(CCC[NH3+])c2c1.[Cl-]
28446,125.0,CNc1c2c(nn1C)CCCC2
28447,108.0,CCN(CC)CC(=O)Nc1ccc(C)cc1C
28460,56.0,CCOC(=O)c1cc(Cl)c(O)c(Cl)c1
28479,56.0,c1ccc(CNCCNCCNCc2ccccc2)cc1
28484,310.0,C[NH+](C)CCSSCC[NH+](C)C.[Cl-].[Cl-]
28491,7.8,Cc1cc(C)c(OCC[N+](C)(C)C)c(C)c1.[Br-]
28493,42.0,CN(C)C=Nc1ccncc1
28504,79.0,N#Cc1ccc2[nH]cc(C=O)c2c1
28505,32.0,CC(=O)c1c[nH]c2ccc(C#N)cc12
28506,178.0,CC(C)C(=O)c1c[nH]c2ccc(C#N)cc12
28507,13.0,N#Cc1ccc2[nH]cc(C(=O)c3ccccc3)c2c1
28508,14.0,N#Cc1ccc2[nH]cc(C(=O)Cc3ccccc3)c2c1
28509,141.0,N#Cc1ccc2[nH]cc(C(O)Cc3ccccc3)c2c1
28510,89.0,N#Cc1ccc2[nH]cc(Cc3ccccc3)c2c1
28511,63.0,CN(C)CCc1c[nH]c2ccc(C#N)cc12
28524,320.0,O=C(NCCNC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
28534,3.7,CC(=O)Oc1cccc([N+](C)(C)C)c1.[I-]
28545,255.0,CC(=O)NNC(=O)c1ccccn1
28546,232.0,CC(=O)SCc1cnc(C)c(O)c1C[NH3+].[Br-]
28550,320.0,CCOC(=O)C(=Cc1ccco1)C(=O)OCC
28554,145.0,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1
28557,1000.0,C1COCCOCCOCCOCCOCCO1
28571,56.0,NC(=O)SCCCCl
28611,8.8,CC[N+](C)(CC)c1cccc(OC(C)=O)c1.[I-]
28620,8.1,CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1
28663,320.0,O=C(Nc1cc(Cl)cc(Cl)c1)C(Cl)Cl
28664,32.0,O=C(CI)Nc1cccc(Cl)c1
28665,18.0,O=C(CI)Nc1ccc(Br)cc1
28666,56.0,O=C(CI)Nc1cccc(Br)c1
28667,180.0,COc1cccc(NC(=O)CCl)c1
28668,56.0,COc1cccc(NC(=O)CI)c1
28669,56.0,O=C(CCl)Nc1ccc(OC(=O)CCl)cc1
28670,180.0,CCOc1cccc(NC(=O)CCl)c1
28671,100.0,CCOc1ccc(NC(=O)CI)cc1
28672,100.0,CCOc1cccc(NC(=O)CI)c1
28673,180.0,CC(C)C1OCCS1
28675,6.8,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O
28676,56.0,O=C(OC1CN2CCC1CC2)N(c1ccccc1)c1ccccc1
28680,31.0,CC(=O)NC(CCc1ccc(N)cc1)c1ccc(N)cc1
28693,21.2,CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21
28712,93.0,CSCCNCC[NH+]=C(N)N.CSCCNCC[NH+]=C(N)N.O=S(=O)([O-])[O-]
28719,180.0,O=C(c1ccc(Cl)cc1)c1ccc2c(c1)sc1ccccc12
28720,180.0,O=C(c1cccc(C(F)(F)F)c1)c1ccc2sc3ccccc3c2c1
28726,24.0,CCN(CC)CC(=O)Nc1c(Cl)cccc1Cl
28767,94.0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl
28776,180.0,CCCCCC(=O)Nc1cccc(OC(=O)NC)c1C
28778,180.0,CCC(C)(C)C(=O)Nc1cccc(OC(=O)NC)c1
28779,320.0,CNC(=O)Oc1cccc(NC(=O)C=C(C)C)c1
28782,2030.0,NC(N)=[NH+]CCCC(N)C(=O)[O-]
28783,320.0,CCCC(=O)Nc1cccc(OC(=O)NC)c1
28800,9.0,Cc1cccc(Cl)c1NC(=O)OCC1CCCN1C
28801,17.0,Cc1cccc(C)c1NC(=O)OCC1CCCN1C
28824,65.0,OC1c2ccccc2CCc2ncccc21
28834,180.0,OC(CN1CC1)c1ccccc1
28843,56.0,Cc1ccc(C(O)C(Cl)(Cl)Cl)cc1
28858,250.0,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1
28859,405.0,Cc1nc(-c2ccc(Cl)cc2)sc1CC(=O)O
28866,320.0,O=P([O-])(O)c1ccccc1.[NH3+]Cc1ccco1
28869,40.0,C[NH+](C)C1CCC=CC2=C1CCCC2.[Cl-]
28871,161.0,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1
28873,25.0,C[NH+](C)CCON=c1c2ccccc2ccc2ccccc12.[Cl-]
28875,25.0,C[NH2+]CCON=c1c2ccccc2ccc2ccccc12.[Cl-]
28877,180.0,CCC1(C)CC(=O)C(C)(CC)O1
28879,56.0,CCOC(CN=Cc1cc(C)c2[nH]c3ccccc3c2c1C)OCC
28891,47.2,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
28898,19.9,C[N+](C)(C)CCSC(N)=[NH2+].[Br-].[Br-]
28900,25.4,C[N+](C)(C)CCSC1=NCC[NH2+]1.[Br-].[Br-]
28902,21.6,C[N+](C)(C)CCSc1[nH]c2ccccc2[nH+]1.[Br-].[Br-]
28904,56.0,CCSC1=NS(=O)(=O)CS1
28908,32.6,CC[NH+](CC)CCSc1[nH]c2ccccc2[nH+]1.[Br-].[Br-]
28909,56.0,CCN(CC)CCSc1nc2ccccc2[nH]1
28926,56.0,C#CCN(CC#C)c1ccccc1
28931,35.0,Cl.O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1
28972,80.0,CCOC(=O)c1c(CC[NH+](C)C)n(C)c2ccc(OC)cc12.[Cl-]
28974,88.0,CCOC(=O)c1c(C)n(CC[NH+](CC)CC)c2ccc(OC)cc12.[Cl-]
28976,65.0,CC[NH+](CC)CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC)cc12.[Cl-]
28978,68.0,CC[NH+](CC)CCOC(=O)c1c(C)n(-c2ccc(C)cc2)c2ccc(OC)cc12.[Cl-]
28980,48.0,CCOC(=O)c1c(C)n(C)c2ccc(OCC[NH+](CC)CC)cc12.[Cl-]
28982,72.0,CCOC(=O)c1c(C)n(C)c2ccc(OCC[NH+](C)C)cc12.[Cl-]
28984,52.0,CCOC(=O)c1c(C)n(-c2ccccc2C)c2ccc(OCC[NH+](CC)CC)cc12.[Cl-]
28986,51.0,CC[NH+](CC)CCOc1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(C)cc1.[Cl-]
28988,98.0,[Cl-].[NH3+]CCCc1c[nH]c2ccccc12
28990,83.0,[Cl-].[NH3+]CCCCc1c[nH]c2ccccc12
28993,63.0,OC(C[NH2+]CCS)C(O)C[NH2+]CCS.[Cl-].[Cl-]
29026,18.0,O=C(CI)N1CC2CCC(CC2)C1
29027,180.0,CCCCCNC(=O)Sc1ccccc1
29033,42.0,C#CCN(C)C(C)=O
29034,18.0,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C(=O)CCl
29037,18.0,Cc1cc(Cl)c(C)c(C(=O)O)c1C
29043,180.0,CCCCCCCCCCSCCCSCCCCCCCCCC
29049,180.0,Cc1ccc2c(no[n+]2[O-])c1[N+](=O)[O-]
29055,37.0,CC[NH+](CC)CCOC(=O)c1c(C)n(C)c2ccc(OC)cc12.[Cl-]
29058,10.789,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1O
29076,175.0,CSc1ccccn1
29114,115.0,CC(=O)[O-].[NH3+]CCc1c[nH]c2ccc(OC(=O)c3ccccc3)cc12
29129,35.0,Cc1cccc(C)c1C(OCC[NH+](C)C)c1c(C)cccc1C.[Cl-]
29138,130.0,COc1cc(CC2[NH2+]CCc3cc(O)c(O)cc32)cc(OC)c1OC.[Cl-]
29140,56.0,NC(=O)C(O)c1ccc(Cl)cc1
29146,100.0,[Cl-].[NH3+]Cc1ccc([N+](=O)[O-])cc1
29162,30.6,COc1ccc2c(c1)c1c(n2CC[NH+](C)C)C(=O)CCC1.[Cl-]
29164,42.5,CC[NH+](CC)CCn1c2c(c3cc(C)ccc31)CCCC2=O.[Cl-]
29166,45.8,CC[NH+](CC)CCn1c2c(c3cc(Cl)ccc31)CCCC2=O.[Cl-]
29168,49.5,C[NH+](C)CCCn1c2c(c3ccccc31)CCCC2=O.[Cl-]
29170,69.5,Cc1ccc2c(c1)c1c(n2CCC[NH+](C)C)C(=O)CCC1.[Cl-]
29174,32.5,CC[NH+](CC)CCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1.[Cl-]
29176,42.5,CC[NH+](CC)CCCOC(=O)c1ccc2c(c1)c1c(n2C)C(=O)CCC1.[Cl-]
29181,100.0,C[NH+](C)CCc1csc2ccccc12.[Cl-]
29182,9000.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO
29199,4.3500000000000005,C[N+](C)(CCCCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1.[Br-].[Br-]
29201,1.95,C[N+](C)(CCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1.[Br-].[Br-]
29203,1.75,C[N+](C)(CCCCCCCC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CCNP(=O)(Oc1ccccc1)Oc1ccccc1.[Br-].[Br-]
29209,29.686,CCOc1cc(N)ccc1C(=O)OCC[NH+](CC)CC.O=P([O-])(O)O
29233,40.0,CC(=O)Oc1ccc2c(c1OC(C)=O)-c1cccc3c1C(C2)N(C)CC3
29235,15.0,CCOC(=O)C1(c2ccccc2)CC[NH+](CCOc2ccccc2)CC1.[Br-]
29239,8.333,CCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCC.[Br-].[Br-]
29347,143.0,CC1C2CCC(C2)C1CN(CCO)C(=O)c1ccc(Cl)cc1
29349,71.0,N#CCCN=C=S
29350,79.0,S=C=NCc1ccc(Cl)c(Cl)c1
29351,56.0,S=C=NCc1ccccc1Cl
29384,4.2,CCC[N+](C)(C)C.[I-]
29386,6000.0,CC(=O)Nc1c(I)cc(I)c(CN(CC(=O)O)CC(=O)O)c1I.CC(=O)Nc1c(I)cc(I)c(CN(CC(=O)O)CC(=O)O)c1I.O
29388,2400.0,Nc1c(I)cc(I)c(CN(CC(=O)O)CC(=O)O)c1I
29403,0.43,CCOC(=O)CC[N+](C)(C)C.[I-]
29405,0.54,COC(=O)CC[N+](C)(C)C.[I-]
29406,0.6900000000000001,COC(=O)CCC[N+](C)(C)C.[I-]
29414,10600.0,CCC(Oc1c(I)c(C(=O)NC)c(I)c(C(=O)NC)c1I)C(=O)[O-].C[NH2+]CC(O)C(O)C(O)C(O)CO
29416,9900.0,CCCCC(Oc1c(I)c(C(=O)NC)c(I)c(C(=O)NC)c1I)C(=O)O.CNCC(O)C(O)C(O)C(O)CO
29418,10200.0,CCNC(=O)c1c(I)c(OC(CC)C(=O)[O-])c(I)c(C(=O)NCC)c1I.C[NH2+]CC(O)C(O)C(O)C(O)CO
29424,360.0,COc1c(I)cc(I)cc1C(=O)O
29431,2.4,CCCCC[N+](C)(C)C.[I-]
29468,125.0,CCCOP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C.[Br-].[Br-]
29470,5.0,C[N+](C)(CCCNP(=O)(NCCC[N+](C)(C)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1.[Br-].[Br-]
29472,2.2,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc(C)cc1)Cc1ccccc1.[Br-].[Br-]
29474,5.65,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccccc1)Cc1ccccc1.[Br-].[Br-]
29476,4.0,CC[N+](CC)(CCCNP(=O)(NCCC[N+](CC)(CC)Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1)Cc1ccccc1.[Br-].[Br-]
29480,7.5,C[N+](C)(Cc1ccccc1)C1(Cc2ccccc2)CCCCC1.[Br-]
29499,22.0,CC1CCCCN1Cc1c[nH]c2ccccc12
29505,3.0,C[N+](C)(C)C1CSSC1.[I-]
29511,180.0,O=C(OCCCCOC(=O)c1ccccc1)c1ccccc1
29517,14.2,C[NH2+]C1CCC2(C)C(=CCC3C2CCC2(C)C([NH3+])CCC32)C1.[Cl-].[Cl-]
29519,100.0,Cc1ccc(Cl)cc1N=C=S
29523,56.0,Ic1sc(I)c(I)c1I
29528,180.0,O=C(Nc1ccc(O)c(=O)cc1)c1ccccc1
29534,56.0,COc1ccc(NC(=O)CI)cc1
29535,14.0,Cc1ccc(C(=O)c2coc3ccc(O)c(C[NH+](C)C)c23)c(C)c1.[Cl-]
29570,180.0,OC(CBr)CCBr
29576,56.0,CCCCC(C)(C)C1c2cc3c(cc2CC(C)[NH+]1C)OCO3.[Cl-]
29599,50.0,O=C(Nc1ccccc1Oc1ccccc1)OCC[NH+]1CCCCC1.[Cl-]
29601,70.0,O=C(Nc1cccc(Oc2ccccc2)c1)OCC[NH+]1CCCCC1.[Cl-]
29603,25.0,O=C(Nc1ccccc1OCc1ccccc1)OCC[NH+]1CCCCC1.[Cl-]
29605,40.0,O=C(Nc1cccc(OCc2ccccc2)c1)OCC[NH+]1CCCCC1.[Cl-]
29607,60.0,O=C(Nc1ccc(OCc2ccccc2)cc1)OCC[NH+]1CCCCC1.[Cl-]
29610,56.2,O=S1OC2CCCCC2O1
29612,249.0,CCOc1ccc(C(=O)NCc2ccc(OCC[NH2+]C)cc2)cc1OCC.[Cl-]
29657,0.29,CCCCOC(=O)CC[N+](C)(C)C.[I-]
29681,186.0,CC(=O)[O-].CCCC(=O)Oc1ccc2[nH]cc(CC[NH3+])c2c1
29683,48.0,[Cl-].[Cl-].[NH3+]CCc1c[nH]c2ccc(OC(=O)c3ccc([NH3+])cc3)cc12
29685,130.0,CC(=O)[O-].[NH3+]CCc1c[nH]c2ccc(OC(=O)c3ccncc3)cc12
29687,18.0,CC[N+](CC)(CC)Cc1ccccc1.O=C([O-])O
29688,18.0,CC[N+](CC)(CC)Cc1ccccc1.O=S(=O)([O-])[O-]
29689,10.0,CC[N+](CC)(CC)Cc1ccccc1.N#C[S-]
29690,18.0,CC[N+](CC)(CC)Cc1ccccc1.[O-][I+2]([O-])[O-]
29691,10.0,CC[N+](CC)(CC)Cc1ccccc1.[C-]#N
29692,18.0,CC[N+](CC)(CC)Cc1ccccc1.O=C([O-])c1ccccc1
29693,10.0,CCN(CC)C(=S)[S-].CC[N+](CC)(CC)Cc1ccccc1
29694,18.0,CCOC(=S)[S-].CC[N+](CC)(CC)Cc1ccccc1
29695,18.0,CC[N+](CC)(CC)Cc1ccccc1.CC[N+](CC)(CC)Cc1ccccc1.O=C([O-])C(=O)[O-]
29712,329.0,CCC(=O)Oc1ccc2[nH]cc(CC[NH3+])c2c1.O=C([O-])CCCCC(=O)O
29714,201.0,CC(=O)Oc1ccc2[nH]cc(CC[NH3+])c2c1.O=C([O-])CCCCC(=O)O
29722,56.0,C[N+](C)(C)c1ccc(N=O)cc1.[I-]
29750,52.0,CC(=O)[O-].CCCC(CC[NH3+])CC(=O)Oc1ccc2[nH]ccc2c1
29752,33.7,CC(=O)[O-].CCCCCCC(=O)Oc1ccc2[nH]cc(CC[NH3+])c2c1
29754,10400.0,CC(=O)Nc1c(I)c(NC=O)c(I)c(C(=O)O)c1I
29755,10000.0,CCC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
29756,8700.0,CCCC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
29757,56.0,O=[N+]([O-])c1ccc2c(c1)NCC2
29761,125.0,OCCN(CCO)CCCc1ccc(COc2ccccc2)cc1
29780,11.0,CC[N+](C)(CC)CCOC(=O)c1sc(C(=O)OCC[N+](C)(CC)CC)c(-c2ccco2)c1-c1ccco1.[I-].[I-]
29782,0.8,CC[N+](C)(CC)CCOC(=O)c1ccc(C(=O)OCC[N+](C)(CC)CC)c(-c2ccccc2)c1-c1ccccc1.[I-].[I-]
29784,10.0,CC[N+](C)(CC)CCOC(=O)c1sc(C(=O)OCC[N+](C)(CC)CC)c(-c2ccccc2)c1-c1ccccc1.[I-].[I-]
29788,178.0,O=C(O)Cc1cccc(CC(=O)O)c1
29789,50.0,[Cl-].c1ccc2c(c1)sc1c(CC3=NCC[NH2+]3)cccc12
29833,114.0,CN1CC2CCCC(C1)N2CCOC(=O)CCCCCCCC(=O)OCCN1C2CCCC1CN(C)C2.Cl.Cl.Cl.Cl
29848,180.0,O=C(CI)Nc1cc(Cl)c(Cl)cc1Cl
29869,30.0,C[NH+](C)CCCC(CCC[NH+](C)C)c1ccccc1CCc1ccccc1.[Cl-].[Cl-]
29872,71.0,Nc1nc2c(Cl)cccc2s1
29873,180.0,COC(=O)Nc1cccc(OC(=O)NCC(C)C)c1
29874,100.0,C#CCOC(=O)Nc1cccc(OC(=O)NC)c1
29875,56.0,COC(=O)N(C)c1cccc(OC(=O)N(C)C)c1
29876,100.0,CNC(=O)Oc1cccc(NC(=O)OCCOC)c1
29878,100.0,CSC(=O)Nc1cccc(O)c1
29883,50.0,CC[NH+](CC)CCNC(=O)c1cccc2c1sc1ccccc12.[Cl-]
29887,32.0,O=C(Nc1cccc(O)c1)OC1CCCCC1
29888,180.0,O=C(Nc1cccc(O)c1)OCc1ccccc1
29889,12.0,CC[N+](C)(CC)CCOC(=O)c1sc(C(=O)OCC[N+](C)(CC)CC)c2c3ccccc3c3ccccc3c12.[I-].[I-]
29891,14.0,CC[N+](C)(CC)CCOC(=O)c1c(-c2ccccc2)oc(-c2ccccc2)c1C(=O)OCC[N+](C)(CC)CC.[I-].[I-]
29907,21.0,CC1C2CNCC1C1=CC=CC(=O)[NH+]1C2.[I-]
29911,20.0,C[N+](C)(CCNP(=O)(Oc1ccccc1)Oc1ccccc1)CC[N+](C)(C)CCNP(=O)(Oc1ccccc1)Oc1ccccc1.[Br-].[Br-]
29913,85.75,CC(C)OP(=O)(NCC[N+](C)(C)CCCCCC[N+](C)(C)CCNP(=O)(OC(C)C)OC(C)C)OC(C)C.[Br-].[Br-]
29915,29.0,CC(C)OP(=O)(NCC[N+](C)(C)CCCCCCCC[N+](C)(C)CCNP(=O)(OC(C)C)OC(C)C)OC(C)C.[Br-].[Br-]
29919,40.0,COc1cc(C(C)=O)ccc1OCC(O)CNC(C)C
29929,6.2,C[NH+](C)CCC[NH2+]c1c2ccccc2[n+]([O-])c2cccc([N+](=O)[O-])c12.[Cl-].[Cl-]
29931,56.0,CSc1sc2ccccc2[n+]1C.[I-]
29947,56.0,CC[NH+](CC)CCCCCC[NH2+]c1ccc(C)c(-c2ccccc2)c1.O=C([O-])C(=O)O.O=C([O-])C(=O)O
29961,260.0,[Cl-].[Cl-].[NH3+]c1cccc(C(O)C[NH2+]C2CC2)c1
29963,775.0,O=S(=O)([O-])c1cc(O)ccc1O.O=S(=O)([O-])c1cc(O)ccc1O.[Ca+2]
29976,16.8,COc1cc(C(=O)OCCC[NH+]2CCC[NH+](CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC.[Cl-].[Cl-]
29999,43.0,O=C(CN1CCCCCC1)c1ccc(O)c(O)c1
30000,5.6000000000000005,CCN1C(=O)C(Cl)=C(Cl)C1=O
30044,35.0,O=C(Nc1ccccc1Cl)OCC[NH+]1CCCCC1.[Cl-]
30074,64.0,CCCCC(C)(C)C1[NH2+]C(C)Cc2cc3c(cc21)OCO3.[Cl-]
30093,320.0,O=C(c1cccc(Cl)c1)N1CC1
30098,7.0,C[N+]1(C)C2CCCC1CN(CCOc1cccc(OCCN3CC4CCCC(C3)[N+]4(C)C)c1)C2.[I-].[I-]
30108,180.0,O=C(O)c1ccccc1C(=O)N1CCCCC1
30116,75.0,CCCC[Se][Se]CCCC
30120,92.0,Nc1nc2cc(Cl)ccc2s1
30121,77.0,Nc1nc2cccc(Cl)c2s1
30132,32.0,Oc1ccc2c(c1O)-c1cccc3c1C(C2)[NH2+]CC3.[Cl-]
30155,99.0,CN1C(C)(C)CCNCC1(C)C
30159,75.0,Clc1cccc(Cl)c1CBr
30183,123.0,C[NH+](C)CCSc1[nH]c2ccccc2[nH+]1.[Br-].[Br-]
30203,72.0,O=C(c1ccccc1)C(c1ccccc1)[NH+](Cc1ccccc1)c1ccccn1.[Cl-]
30206,38.0,CCCN(CCC)CC(=O)Nn1c(C)ccc1C
30241,50.0,COc1ccc2[nH]cc(C(C)CN)c2c1
30242,180.0,c1cncc([Hg]c2cccnc2)c1
30244,73.0,CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
30314,180.0,Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1
30316,50.0,CN(C)CCCn1c2ccccc2c2ccccc21
30323,8.6,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1
30351,44.0,C[NH+](C)CC[n+]1c(COc2ccccc2)[nH]c2ccccc21.[Cl-].[Cl-]
30353,44.0,C[NH+](C)CCC[n+]1c(COc2ccccc2)[nH]c2ccccc21.[Cl-].[Cl-]
30366,22.0,CCN1CCCC1COC(=O)Nc1c(C)cccc1C
30367,54.0,Cc1ccccc1NC(=O)OCC1CCN(C)C1
30369,43.0,Cc1cccc(C)c1NC(=O)OCC1CCN(C)C1
30370,27.0,CCN1CCC(COC(=O)Nc2c(C)cccc2C)C1
30371,23.0,CCN1CCC(COC(=O)Nc2c(C)cccc2Cl)C1
30372,24.0,CC[NH+]1CCCC(COC(=O)Nc2ccccc2C)C1.[Cl-]
30374,28.0,Cc1cccc(C)c1NC(=O)OCC1CCCN(C)C1
30375,23.0,CCN1CCCC(COC(=O)Nc2c(C)cccc2C)C1
30376,19.0,Cc1cccc(Cl)c1NC(=O)OCC1CCCN(C)C1
30377,17.0,CCN1CCCC(COC(=O)Nc2c(C)cccc2Cl)C1
30378,7.5,C[N+](C)(C)C1(Cc2ccccc2)CCCCC1.[I-]
30381,7.5,C[N+](C)(C)C1(Cc2ccccc2)CCCC1.[I-]
30429,44.0,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
30439,33.0,CC[NH+](CC)CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3.[Cl-]
30441,97.0,O=C(c1ccccc1)c1cccc(Nc2ccccc2C(=O)O)c1
30465,646.0,NC(CC(=O)[O-])C(=O)[O-].[Ca+2]
30469,61.0,Cc1ccc(OP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C)cc1.[Br-].[Br-]
30471,82.0,COc1ccccc1OP(=O)(NCC[N+](C)(C)C)NCC[N+](C)(C)C.[Br-].[Br-]
30473,7.0,C[N+](C)(CCCNP(=O)(NCCC[N+](C)(C)Cc1ccccc1)Oc1ccc([N+](=O)[O-])cc1)Cc1ccccc1.[Br-].[Br-]
30484,19.0,C=CC[N+](C)(C)CCCCCC[N+](C)(C)CC=C.[Br-].[Br-]
30518,26.0,Cc1cccc(Cl)c1NC(=O)OCC1CCN(C)C1
30519,34.0,Cc1ccccc1NC(=O)OCC1CCCN(C)C1
30525,50.0,C[N+](C)(C)CCCNP(=O)(NCCC[N+](C)(C)C)Oc1ccccc1.[Br-].[Br-]
30527,4.5,Cc1ccc(OP(=O)(NCCC[N+](C)(C)Cc2ccccc2)NCCC[N+](C)(C)Cc2ccccc2)cc1.[Br-].[Br-]
30537,42.0,Cc1cc(C)c(NC2=NCCO2)c(C)c1
30539,35.0,Cc1cccc(C)c1OCC1=NCC[NH2+]1.[Cl-]
30554,7.5,FC(F)(F)[S-].FC(F)(F)[S-].[Hg+2]
30589,40.0,O=C([O-])C(=O)O.c1ccc(-c2ccccc2NCCCC[NH+]2CCCC2)cc1
30597,56.0,C=CC[NH+](CC=C)CC(=O)Nc1cccc(Cl)c1.[Cl-]
30599,18.0,C=CC[NH+](CC=C)CC(=O)Nc1cccc(Br)c1.[Cl-]
30601,180.0,C=CCN(CC=C)CC(=O)Nc1ccc(Br)cc1
30610,56.0,CCOC(=O)C1CN1C(=O)Nc1cccc2ccccc12
30667,8.0,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl
30675,40.0,CC[NH+](CC)CCNc1ccccc1-c1ccccc1.O=C([O-])C(=O)O
30685,32.0,CCc1cccc(CC)c1NC1=NCCO1
30688,180.0,CCCC(=O)Nc1cccc(O)c1
30691,24.0,COc1cccc(OC)c1NC1=NCCO1
30699,7602.0,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
30705,60.0,CC[NH+](CC)C1CCSc2ccccc2C1=O.[Cl-]
30707,25.0,O=C1c2ccccc2SCCC1C[NH+]1CCCCC1.[Cl-]
30716,264.0,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Fe].[Na+].[Na+]
30719,5.6000000000000005,CCCCCCCCCCCCCC1=NCCN1
30725,56.0,CCCCCCc1ccc(C(=O)O)cc1
30751,1236.0,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
30769,162.0,O=C([O-])CCC(=O)O.[NH3+]CCc1c[nH]c2ccc(O)cc12
30790,550.0,CCC(C(=O)O)c1c(I)cc(I)c(N)c1I
30799,18.0,C[NH2+]C(=N)N.[Cl-]
30822,91.0,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O
30835,90.0,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)NCC3
30837,320.0,C[N+](C)(C)CCCS(=O)(=O)[O-]
30842,45.0,O=C1CCC(c2ccccc2)(C2CC[NH+](Cc3ccccc3)CC2)C(=O)N1.[Cl-]
30844,38.5,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
30852,100.0,C=CC[As](=O)(O)c1ccccc1
30853,100.0,O=[As](O)(CCCO)c1ccccc1
30854,100.0,O=[As](O)(CC(O)c1ccccc1)c1cccc(Cl)c1
30855,222.0,CC(=O)SCc1cnc(C)c(O)c1CO
30862,500.0,CN(C)CCOC(=O)c1cccnc1
30878,25.0,CC1CCCC[NH+]1CCCOC(=O)c1ccc(Cl)cc1.[Cl-]
